queue_rank,unique_id,name,facility_type,operator_type,address_city,address_state,pincode,district_reference,pincode_join_confidence,readiness_score,completeness_score,evidence_support_score,consistency_score,high_leverage_score,review_priority_score,flag_count,high_severity_flag_count,primary_issue,review_status,evidence_validation_status
3901,f01f78d1-0fc4-45ff-931e-c6a0bcf406a8,"The Physio9 Clinic ®, B-201 , Town Square, VIP Airport Road, Above Dorabjee, Viman nagar Pune-411014 India",clinic,private,Pune,Maharashtra,411014,PUNE,exact_reference_mapping,77.82,83.0,48.75,100.0,21.59,22.03,4,1,missing_or_invalid_capacity,unreviewed,claim_level_source_alignment_unverified
3902,f44d7cd5-33e0-4471-9e11-4ee0d5c917ef,Jivdani Hospital,hospital,private,Mumbai,Maharashtra,400612,THANE,exact_reference_mapping,72.01,83.0,49.38,80.0,4.16,22.03,5,1,missing_or_invalid_capacity,unreviewed,claim_level_source_alignment_unverified
3903,94f59958-9624-44b1-8f9e-69e5b5f915fa,Sachin Hospital,hospital,public,Palwal,Haryana,121102,,ambiguous_reference_mapping,79.05,88.0,56.18,90.0,25.24,22.02,9,3,missing_or_invalid_capacity,unreviewed,claim_level_source_alignment_unverified
3904,e4ef022f-27da-400c-b05d-6ad474420670,Sparsh Hospital,hospital,private,Ahmedabad,Gujarat,390010,VADODARA,exact_reference_mapping,84.58,93.0,57.94,100.0,41.83,22.02,4,3,missing_or_invalid_capacity,unreviewed,claim_level_source_alignment_unverified
3905,1bd0efcc-7f58-41ea-a83a-77d34aaa3db9,Bakson’s College and Hospital,hospital,private,Greater Noida,Uttar Pradesh,201306,GAUTAM BUDDHA NAGAR,exact_reference_mapping,74.38,80.0,41.25,100.0,11.22,22.02,5,1,missing_or_invalid_capacity,unreviewed,claim_level_source_alignment_unverified
3906,20cc557a-7a16-414e-9ef0-07ee88ed776f,Shivaay Dental Clinic,clinic,private,Indore,Madhya Pradesh,455001,DEWAS,exact_reference_mapping,82.98,88.0,59.25,100.0,37.02,22.02,3,1,missing_or_invalid_capacity,unreviewed,claim_level_source_alignment_unverified
3907,7381a34e-f6cf-4c37-acd8-1affbe6d6673,Nayanshree Netralaya,hospital,private,Dhanbad,Jharkhand,828130,DHANBAD,exact_reference_mapping,75.23,83.0,60.09,80.0,13.78,22.02,5,1,missing_or_invalid_capacity,unreviewed,claim_level_source_alignment_unverified
3908,da35ce0b-785e-4140-a6d4-fbe7c0591bb5,Sub District Hospital,hospital,public,Karad,Maharashtra,416405,SANGLI,exact_reference_mapping,74.74,83.0,58.47,80.0,12.31,22.02,5,1,missing_or_invalid_capacity,unreviewed,claim_level_source_alignment_unverified
3909,5fc3c75b-6c4e-4961-92d7-d0605886dc33,Rohtak Cancer Care Hospital,hospital,private,Rohtak,Haryana,124001,ROHTAK,exact_reference_mapping,73.36,83.0,53.88,80.0,8.13,22.01,8,2,missing_or_invalid_capacity,unreviewed,claim_level_source_alignment_unverified
3910,7d1d6e4e-43b4-44a2-a21a-60d67417d789,Hypro Diagnostics Centre,clinic,private,Hyderabad,Andhra Pradesh,500033,HYDERABAD,exact_reference_mapping,74.66,84.0,61.88,75.0,12.03,22.01,4,2,missing_or_invalid_capacity,unreviewed,claim_level_source_alignment_unverified
3911,2efc1027-5f1d-4cff-8a5d-51931b283ae4,A Roy Of Hope Super Speciality Dental Care,dentist,private,Cooch Behar,West Bengal,736101,COOCHBEHAR,exact_reference_mapping,76.56,88.0,57.86,80.0,17.71,22.01,5,1,missing_or_invalid_capacity,unreviewed,claim_level_source_alignment_unverified
3912,56461029-32a7-4d5e-b6de-26ab3e3ecce5,Narad Hospital,hospital,private,Hoshiarpur,Punjab,146001,HOSHIARPUR,exact_reference_mapping,77.8,79.0,54.0,100.0,21.4,22.0,10,3,missing_or_invalid_capacity,unreviewed,claim_level_source_alignment_unverified
3913,460afa6c-ae51-44df-8401-19cd57816773,Lifeline Hospitals,hospital,private,Jalandhar,Punjab,144001,JALANDHAR,exact_reference_mapping,76.82,88.0,58.75,80.0,18.45,22.0,5,2,missing_or_invalid_capacity,unreviewed,claim_level_source_alignment_unverified
3914,2045489d-75e9-4aa6-8d6a-02d877491fc3,"Esthetica International Clinique - 95P First Floor, Sector 47, Gurgaon, Haryana - 122018, India, South City ii, Gurugram",clinic,private,Gurugram,Haryana,122018,GURUGRAM,exact_reference_mapping,81.82,93.0,48.75,100.0,33.45,22.0,2,1,missing_or_invalid_capacity,unreviewed,claim_level_source_alignment_unverified
3915,553135af-070c-4f3c-81a0-96e810d4d0d8,Chetna Hospital,hospital,private,Pimpri-chinchwad,Maharashtra,411019,PUNE,exact_reference_mapping,82.86,83.0,65.55,100.0,36.58,22.0,6,1,missing_or_invalid_capacity,unreviewed,claim_level_source_alignment_unverified
3916,aa7cb03b-2b00-4da0-9b90-d609dd693d1c,St anns Hospital,hospital,private,Jaggayyapeta,Krishna,521235,KRISHNA,exact_reference_mapping,85.36,92.0,61.88,100.0,44.08,22.0,2,0,processed_no_supported_facts,unreviewed,claim_level_source_alignment_unverified
3917,1ad78272-a5ed-4401-b65f-746d7b7aabfe,Sudha Hospitals - Salem,hospital,private,Salem,Tamil Nadu,,,invalid_pincode,74.64,83.0,58.13,80.0,11.89,21.99,6,2,missing_or_invalid_pincode,unreviewed,claim_level_source_alignment_unverified
3918,b6792830-8c8f-4200-8551-90eb88494ef3,Nav Bharat Dental Clinic & Implant Center,clinic,private,Dehradun,Uttarakhand,248002,DEHRADUN,exact_reference_mapping,77.82,83.0,48.75,100.0,21.43,21.99,4,2,missing_or_invalid_capacity,unreviewed,claim_level_source_alignment_unverified
3919,c10d22d8-aba2-4b43-ab67-cfcebc3acd81,"Kandamkulathy Super Speciality Ayurveda Hospital - Burma Road Junction, Kumarapuram Thiruvananthapuram, Kerala - 695011",hospital,private,Thiruvananthapuram,Kerala,695011,THIRUVANANTHAPURAM,exact_reference_mapping,81.76,83.0,61.88,100.0,33.25,21.99,3,1,missing_or_invalid_capacity,unreviewed,claim_level_source_alignment_unverified
3920,d35ebef2-dc29-4656-a598-c338731ff3f2,Malda Medical College and Hospital,hospital,public,Malda,West Bengal,732101,MALDAH,exact_reference_mapping,79.82,88.0,48.75,100.0,27.4,21.99,4,1,missing_or_invalid_capacity,unreviewed,claim_level_source_alignment_unverified
3921,61d99f46-2b8f-4b86-894b-3ec502d26192,Career Institute of Medical Sciences,hospital,private,Bhopal,Madhya Pradesh,462023,BHOPAL,exact_reference_mapping,88.4,100.0,61.35,100.0,53.18,21.99,3,0,uncorroborated_maternity_claim,unreviewed,claim_level_source_alignment_unverified
3922,6cee5c1f-8076-47a3-b15d-a3221acb5d45,R S Hospital Ajmer,hospital,,Ajmer,Rajasthan,305001,AJMER,exact_reference_mapping,84.72,90.0,62.4,100.0,42.13,21.99,6,0,missing_or_invalid_operator_type,unreviewed,claim_level_source_alignment_unverified
3923,0f6bebc7-beb6-4c28-8d6c-1518281157c3,Siddiqui Dental Care,dentist,private,Jamshedpur,Jharkhand,831003,EAST SINGHBUM,exact_reference_mapping,71.51,63.0,54.38,100.0,2.43,21.98,5,3,missing_or_invalid_capacity,unreviewed,claim_level_source_alignment_unverified
3924,0bbfcf1f-f304-4ded-aadb-ad026257d044,Tirath Ram Hospital,hospital,private,Gurgaon,Haryana,122001,GURUGRAM,exact_reference_mapping,76.62,80.0,48.75,100.0,17.8,21.98,5,2,missing_or_invalid_capacity,unreviewed,claim_level_source_alignment_unverified
3925,04cf21c0-5f5e-4cb6-a350-64b09700b686,Agrawal Orthopaedic Hospital,hospital,private,Gorakhpur,Uttar Pradesh,273001,GORAKHPUR,exact_reference_mapping,74.58,88.0,51.25,80.0,11.68,21.98,4,1,missing_or_invalid_capacity,unreviewed,claim_level_source_alignment_unverified
3926,23aef02c-b9ca-4cd0-999b-46d07ff31ea6,"Prime Speciality Clinics, Tadepalle, Vaddeswaram",hospital,private,Tadepalle,Andhra Pradesh,522501,GUNTUR,exact_reference_mapping,72.7,88.0,45.0,80.0,6.03,21.98,4,1,missing_or_invalid_capacity,unreviewed,claim_level_source_alignment_unverified
3927,f54d9f21-9de2-498f-8b09-1cbb6474a28c,Vihar Hospital,hospital,private,Anand,Gujarat,388001,ANAND,exact_reference_mapping,76.62,80.0,48.75,100.0,17.8,21.98,5,1,missing_or_invalid_capacity,unreviewed,claim_level_source_alignment_unverified
3928,51c2e348-7c0d-4033-ab4c-ce19c94a9567,Kristu Jayanti Hospital,hospital,private,Kochi,Kerala,682505,ERNAKULAM,exact_reference_mapping,76.6,88.0,48.0,90.0,17.67,21.97,8,3,missing_or_invalid_capacity,unreviewed,claim_level_source_alignment_unverified
3929,e0935852-ac4e-4f19-b108-0fc5264c49a4,IMB Hospital and Research Centre,hospital,private,Thiruvananthapuram,Kerala,695017,THIRUVANANTHAPURAM,exact_reference_mapping,76.22,79.0,48.75,100.0,16.53,21.97,5,2,missing_or_invalid_capacity,unreviewed,claim_level_source_alignment_unverified
3930,8b2e6800-e9d1-4db4-807d-38890c61a292,Pasricha Homeo Care Clinic,clinic,private,Delhi,Delhi,110063,WEST,exact_reference_mapping,82.16,84.0,61.88,100.0,34.37,21.97,3,1,missing_or_invalid_capacity,unreviewed,claim_level_source_alignment_unverified
3931,cbe1e475-381a-4977-a292-a2dc6f0dd1ab,Indu Clinic,clinic,private,Mumbai,Maharashtra,400005,MUMBAI,exact_reference_mapping,87.7,88.0,75.0,100.0,50.97,21.97,2,1,missing_or_invalid_capacity,unreviewed,claim_level_source_alignment_unverified
3932,eebbedaa-7141-4790-abee-30f0ad9f8711,The Dental Studio,clinic,private,Kharghar,Maharashtra,440010,NAGPUR,exact_reference_mapping,83.76,88.0,61.88,100.0,39.16,21.97,2,1,missing_or_invalid_capacity,unreviewed,claim_level_source_alignment_unverified
3933,87326781-b5df-4366-870a-0ea85ac4f994,Nivedita Nursing Home,clinic,private,Siliguri,West Bengal,734003,DARJEELING,exact_reference_mapping,87.25,100.0,57.5,100.0,49.6,21.96,4,3,uncorroborated_critical_care_claim,unreviewed,claim_level_source_alignment_unverified
3934,2c111f44-3b73-4842-be51-98147a3943a2,Kalyani Dental Clinic,clinic,private,Delhi,Delhi,,,invalid_pincode,78.97,78.0,59.25,100.0,24.75,21.96,6,2,missing_or_invalid_pincode,unreviewed,claim_level_source_alignment_unverified
3935,e1a3c4fd-fcf0-49f6-8603-4bbad11ff863,Nallaparaju Venkata Raju Hospitals,hospital,,Bhimavaram,Andhra Pradesh,534202,WEST GODAVARI,exact_reference_mapping,74.04,83.0,56.12,80.0,9.98,21.96,9,2,missing_or_invalid_capacity,unreviewed,claim_level_source_alignment_unverified
3936,f904b115-9432-489d-b86a-898977baee55,"Dhanvantari Homoeopathic Medical College And Hospital & Research Centre, Nashik",hospital,private,Nashik,Maharashtra,,,invalid_pincode,76.22,79.0,48.75,100.0,16.49,21.96,6,2,missing_or_invalid_pincode,unreviewed,claim_level_source_alignment_unverified
3937,15538666-a861-48e4-8bfe-24959ada39f2,AASHRAY UROLOGY INSTITUTE,hospital,private,Vadodara,Gujarat,390007,VADODARA,exact_reference_mapping,80.88,88.0,52.25,100.0,30.49,21.96,5,1,missing_or_invalid_capacity,unreviewed,claim_level_source_alignment_unverified
3938,1fb35bdd-34ab-487d-be76-bc52470c66a2,Indira IVF Dehradun,hospital,private,Dehradun,Uttarakhand,248001,DEHRADUN,exact_reference_mapping,82.16,84.0,61.88,100.0,34.32,21.96,3,1,missing_or_invalid_capacity,unreviewed,claim_level_source_alignment_unverified
3939,422e3b95-c7f9-4216-9df0-0497d48b17e0,Shantabaa Haribhai Gajera Medical College and Hospital,hospital,private,Amreli,Gujarat,365601,AMRELI,exact_reference_mapping,76.22,79.0,48.75,100.0,16.49,21.96,6,1,missing_or_invalid_capacity,unreviewed,claim_level_source_alignment_unverified
3940,d30200ae-ad65-42ce-b6b5-0396c4831dea,Sri Chakra Dental Clinic Sivagangai,clinic,private,Sivagangai,Tamil Nadu,630561,SIVAGANGA,exact_reference_mapping,76.97,88.0,59.25,80.0,18.76,21.96,4,1,missing_or_invalid_capacity,unreviewed,claim_level_source_alignment_unverified
3941,f22a5809-fc26-4ee8-b4a7-5b12ed433465,"Jain Free Eye Hospital, Jind",hospital,private,Jind,Haryana,122001,GURUGRAM,exact_reference_mapping,83.92,93.0,55.75,100.0,39.61,21.96,4,1,missing_or_invalid_capacity,unreviewed,claim_level_source_alignment_unverified
3942,40731bc2-2799-4300-9b90-df3f2d771706,K. K. Patel Super Speciality Hospital,hospital,private,Bhuj,Kachchh,370001,KACHCHH,exact_reference_mapping,87.71,90.0,72.38,100.0,50.95,21.96,3,0,missing_or_invalid_number_doctors,unreviewed,claim_level_source_alignment_unverified
3943,941d431b-4c5b-41c7-a9f7-b8209115966e,Balanku Hospital,hospital,private,Raichur,Karnataka,584102,RAICHUR,exact_reference_mapping,79.03,86.0,48.75,100.0,24.94,21.96,6,0,missing_or_invalid_number_doctors,unreviewed,claim_level_source_alignment_unverified
3944,0e388917-7155-454b-82fc-8db4e501588c,Dhanvantri Ayurveda,clinic,private,Hapur,Uttar Pradesh,245101,HAPUR,exact_reference_mapping,79.34,88.0,67.12,80.0,25.83,21.95,4,1,missing_or_invalid_capacity,unreviewed,claim_level_source_alignment_unverified
3945,50ba5dcf-7583-4518-b969-980dfc5a99bc,Little Elephant Kids Dental Care,clinic,private,Pune,Maharashtra,411057,PUNE,exact_reference_mapping,81.4,88.0,54.0,100.0,32.0,21.95,4,1,missing_or_invalid_capacity,unreviewed,claim_level_source_alignment_unverified
3946,a98c3c30-0575-455e-a0be-25680b851516,"Mahesh Bhattacharyya Homoeopathic Medical College and Hospital, Howrah, India",hospital,public,Howrah,West Bengal,711104,HOWRAH,exact_reference_mapping,79.82,88.0,48.75,100.0,27.26,21.95,3,1,missing_or_invalid_capacity,unreviewed,claim_level_source_alignment_unverified
3947,be1bbc71-b879-4d48-a73e-3d7be6975284,Harsha Skin Cosmetology & Laser Center,clinic,private,Nellore,Andhra Pradesh,524001,SPSR NELLORE,exact_reference_mapping,76.22,79.0,48.75,100.0,16.46,21.95,5,1,missing_or_invalid_capacity,unreviewed,claim_level_source_alignment_unverified
3948,25ae59f1-6634-48e7-a3bf-fab56cb48bf6,Aastha Hospital,hospital,private,Bhatinda,Punjab,142001,MOGA,exact_reference_mapping,81.4,88.0,54.0,100.0,31.96,21.94,6,3,missing_or_invalid_capacity,unreviewed,claim_level_source_alignment_unverified
3949,871fff40-c903-4b43-a399-5f0988a3d88d,Keona Dental Clinic - Dandia Bazaar Branch,clinic,private,Vadodara,Gujarat,390001,VADODARA,exact_reference_mapping,83.4,93.0,54.0,100.0,37.95,21.94,3,2,missing_or_invalid_capacity,unreviewed,claim_level_source_alignment_unverified
3950,d4056ebf-b9ed-4a2a-9bb9-81d38ed28eca,Garud Ortho Clinic,clinic,private,Kalyan,Maharashtra,421301,THANE,exact_reference_mapping,79.4,83.0,54.0,100.0,25.98,21.94,5,2,missing_or_invalid_capacity,unreviewed,claim_level_source_alignment_unverified
3951,75a0a775-ad7d-4899-a31c-962140ac8c52,Vyoma Dental And Orthodontic Speciality Clinic,clinic,private,Khanpur,Gujarat,380001,AHMADABAD,exact_reference_mapping,79.76,93.0,61.88,80.0,27.06,21.94,2,1,missing_or_invalid_capacity,unreviewed,claim_level_source_alignment_unverified
3952,a3adbbdb-de1c-4091-9c73-275eaf029bdc,Krishna Clinic,clinic,private,Pune,Maharashtra,411007,PUNE,exact_reference_mapping,75.2,83.0,60.0,80.0,13.35,21.94,5,1,missing_or_invalid_capacity,unreviewed,claim_level_source_alignment_unverified
3953,d2696019-b41e-4cb4-991f-58b32ccdf5be,Navjeevan Multispeciality Hospital,hospital,private,Hisar,Haryana,125005,HISAR,exact_reference_mapping,86.3,95.0,61.0,100.0,46.65,21.94,3,1,uncorroborated_emergency_trauma_claim,unreviewed,claim_level_source_alignment_unverified
3954,dc642127-603b-4dc7-8681-14686cf0c5c3,Chirayu Health Medi Care,hospital,private,Bhopal,Madhya Pradesh,462001,BHOPAL,exact_reference_mapping,77.2,88.0,60.0,80.0,19.36,21.94,4,1,missing_or_invalid_capacity,unreviewed,claim_level_source_alignment_unverified
3955,00dcb465-a081-4d2a-877e-3f1bdd269202,Dhami Eye Care Hospital,hospital,private,Ludhiana,Punjab,141001,LUDHIANA,exact_reference_mapping,84.98,93.0,59.25,100.0,42.66,21.93,2,1,missing_or_invalid_capacity,unreviewed,claim_level_source_alignment_unverified
3956,4eb7610b-3edc-4dd9-89e3-1456594405cd,Gupta Hospital,hospital,private,Lucknow,Uttar Pradesh,282007,AGRA,exact_reference_mapping,76.22,79.0,48.75,100.0,16.37,21.93,5,1,missing_or_invalid_capacity,unreviewed,claim_level_source_alignment_unverified
3957,aadefae2-5f75-4a65-9791-cd0ffc91dda5,Apollo Clinic,clinic,private,Hyderabad,Telangana,500044,HYDERABAD,exact_reference_mapping,86.65,93.0,74.82,90.0,47.68,21.93,2,1,missing_or_invalid_capacity,unreviewed,claim_level_source_alignment_unverified
3958,b874698a-2dfd-4e67-bb48-5673172194c2,Susrutha Institute of Ayurvedic Sciences and Panchakarma Hospital,hospital,private,Thiruvananthapuram,Kerala,695572,THIRUVANANTHAPURAM,exact_reference_mapping,77.82,83.0,48.75,100.0,21.18,21.93,4,1,missing_or_invalid_capacity,unreviewed,claim_level_source_alignment_unverified
3959,ea9932a5-0a51-4ed2-8f0b-257987c15649,"Agrawal Dental And Oral Care, Bhopal",clinic,private,Bhopal,Madhya Pradesh,462023,BHOPAL,exact_reference_mapping,81.89,93.0,58.97,90.0,33.39,21.93,3,1,missing_or_invalid_capacity,unreviewed,claim_level_source_alignment_unverified
3960,f1dae72c-e87f-41f0-8156-428007aa48d4,Medical College Hospital,hospital,public,Thiruvananthapuram,Kerala,680596,THRISSUR,exact_reference_mapping,78.01,88.0,52.71,90.0,21.73,21.92,10,3,missing_or_invalid_capacity,unreviewed,claim_level_source_alignment_unverified
3961,66ab6e2c-263d-4a2a-857f-7c224ae65205,Sabharwal Dental Care,dentist,private,Panipat,Haryana,132104,PANIPAT,exact_reference_mapping,78.22,84.0,48.75,100.0,22.34,21.92,5,2,missing_or_invalid_capacity,unreviewed,claim_level_source_alignment_unverified
3962,e3055496-1a80-4d0f-92f2-3006bcb80f42,"Apollo Clinic 1, Cosmic Enclave, Opposite SBI Bank (Sama Branch) Near GIPCL Circle,Vadodara-390008",clinic,private,Vadodara,Gujarat,390008,,ambiguous_reference_mapping,81.76,83.0,61.88,100.0,32.96,21.92,6,2,missing_or_invalid_capacity,unreviewed,claim_level_source_alignment_unverified
3963,0d60ec9c-ed44-4604-baeb-59f6ca9e1b03,Smile Ray Advanced Dental Centre,clinic,private,Kanpur,Azad Nagar,208002,KANPUR NAGAR,exact_reference_mapping,80.16,79.0,61.88,100.0,28.14,21.92,4,1,missing_or_invalid_capacity,unreviewed,claim_level_source_alignment_unverified
3964,17a140c5-c829-4977-8420-e56240186e6e,"Dr. Khosla's Dental Clinic - B-4/76, Safdarjung Enclave, Delhi, Delhi, India",clinic,private,Delhi,Delhi,110029,SOUTH,exact_reference_mapping,82.16,84.0,61.88,100.0,34.17,21.92,3,1,missing_or_invalid_capacity,unreviewed,claim_level_source_alignment_unverified
3965,1e58c24a-4a54-4557-8c1b-5474571a3944,Cutis Skin Studio,clinic,private,Mumbai,Maharashtra,400006,MUMBAI,exact_reference_mapping,82.98,88.0,59.25,100.0,36.63,21.92,3,1,missing_or_invalid_capacity,unreviewed,claim_level_source_alignment_unverified
3966,9b1e1dce-8cb3-4c84-95b3-4e2a067266af,Vallabhassery Homeopathy Research Foundation and Family Speciality Clinic,clinic,private,Kottayam,Kerala,686001,KOTTAYAM,exact_reference_mapping,77.76,88.0,61.88,80.0,20.95,21.92,3,1,missing_or_invalid_capacity,unreviewed,claim_level_source_alignment_unverified
3967,b10713f3-477d-435c-936d-993ed7ba0e42,K K Health Care Centre,clinic,private,Gurgaon,Haryana,122001,GURUGRAM,exact_reference_mapping,78.22,84.0,48.75,100.0,22.34,21.92,4,1,missing_or_invalid_capacity,unreviewed,claim_level_source_alignment_unverified
3968,f91a5b90-ee00-49ef-aaaf-b5f6b863d641,ZI Clinic,clinic,private,Chennai,Tamil Nadu,600018,CHENNAI,exact_reference_mapping,79.82,88.0,48.75,100.0,27.14,21.92,3,1,missing_or_invalid_capacity,unreviewed,claim_level_source_alignment_unverified
3969,ee83d06f-029a-4b19-a6ae-e27bc5cb4db7,Shanti Madan Hospital,hospital,private,Muzaffarnagar,U.p,251001,MUZAFFARNAGAR,exact_reference_mapping,90.92,100.0,69.75,100.0,60.44,21.92,1,0,oncology_claim_repeated_not_evidenced,unreviewed,claim_level_source_alignment_unverified
3970,f995d517-e18b-4337-a0a5-3cfebc68661b,MITTAL BHILAI HOSPITAL,hospital,private,Bhilai,Chhattisgarh,490001,DURG,exact_reference_mapping,84.72,90.0,62.4,100.0,41.86,21.92,6,0,missing_or_invalid_number_doctors,unreviewed,claim_level_source_alignment_unverified
3971,26313256-e7b6-4539-be27-d85fcbc33a80,Superb MRI & CT Scan Centre,clinic,private,Chandigarh,Chandigarh,160009,CHANDIGARH,exact_reference_mapping,78.72,83.0,51.75,100.0,23.81,21.91,5,1,missing_or_invalid_capacity,unreviewed,claim_level_source_alignment_unverified
3972,73194cde-9f33-412e-bbfe-6ab5de50307f,"Singhania Skin Clinic, Kalibadi, Gurukul Complex, Raipur, Chhattisgarh 492001",clinic,private,Raipur,Chhattisgarh,492001,RAIPUR,exact_reference_mapping,77.91,79.0,54.38,100.0,21.38,21.91,4,1,missing_or_invalid_capacity,unreviewed,claim_level_source_alignment_unverified
3973,dd323329-3a7b-47ff-880a-8f2d976a76dc,Western Railway Hospital,hospital,public,Bhavnagar,Gujarat,396001,VALSAD,exact_reference_mapping,79.4,83.0,74.01,80.0,25.85,21.91,5,1,missing_or_invalid_capacity,unreviewed,claim_level_source_alignment_unverified
3974,f13401bb-2f1b-4ad3-b43a-6e445f8f5960,Ok Dental Clinic,clinic,private,Godda,Jharkhand,814133,GODDA,exact_reference_mapping,74.44,83.0,57.46,80.0,10.95,21.91,5,1,missing_or_invalid_capacity,unreviewed,claim_level_source_alignment_unverified
3975,e8307411-3c6f-4ad6-90c5-3e5fcba88e9c,"Jay's Dental Care (47, Madipakkam Main Road, Madipakkam, Chennai - 600 091, Tamilnadu, INDIA)",dentist,private,Chennai,Tamilnadu,,,invalid_pincode,79.4,83.0,54.0,100.0,25.8,21.9,6,3,missing_or_invalid_pincode,unreviewed,claim_level_source_alignment_unverified
3976,02677523-f32c-421a-8d36-adadba9cbf8f,Blossoms Hospital,hospital,private,Agra,Uttar Pradesh,282002,AGRA,exact_reference_mapping,78.24,88.0,63.45,80.0,22.31,21.9,6,2,missing_or_invalid_capacity,unreviewed,claim_level_source_alignment_unverified
