source_row_number,unique_id,name,scoring_eligible,intake_issue_codes,facilityTypeId,facility_type_normalized,facility_type_normalization_action,operatorTypeId,operator_type_normalized,operator_type_normalization_action,address_zipOrPostcode,pincode_normalized,pincode_reference_status,pincode_join_confidence
9259,4bd16e32-abfc-4456-b4ae-38e14d47fbea,"KM NU Hospitals, Ambur",True,,hospital,hospital,unchanged,private,private,unchanged,635 814,,,invalid_pincode
9278,4d6863dc-85f9-4fa5-94a2-715bb4a4c3d3,GMR Varalakshmi Care Hospital,True,,hospital,hospital,unchanged,,,missing,532127,532127,district_mode_selected,ambiguous_reference_mapping
9279,4d7879fb-92a6-473c-85a6-26d9cb48881b,Magpins Multispeciality Hospital,True,,hospital,hospital,unchanged,,,missing,786005,786005,,unresolved
9288,4e79f607-5d4a-46f2-a6a9-198f67397389,Haji Abdul Majid Memorial Hospital,True,,hospital,hospital,unchanged,private,private,unchanged,782435,782435,district_mode_selected,ambiguous_reference_mapping
9307,5061096d-8761-45f8-ac8c-847b7a1cd994,Al-Hayat Hospital,True,,hospital,hospital,unchanged,private,private,unchanged,590002,590002,,unresolved
9313,50c79e07-8e9e-4c4e-a348-f94ad33dd75b,Kritanjali Dental Implant And Physiotherapy Centre,True,,clinic,clinic,unchanged,private,private,unchanged,203001,203001,district_mode_selected,ambiguous_reference_mapping
9320,51506d7a-e3e7-48e3-b49b-39ac41e17a96,BD Petit Parsee General Hospital,True,,hospital,hospital,unchanged,private,private,unchanged,400036,400036,,unresolved
9337,5240da38-79e8-4a58-9007-3dfd3f94a505,Janta X Ray Clinic,True,,clinic,clinic,unchanged,private,private,unchanged,ND-18,,,invalid_pincode
9357,53cec980-1df0-42e4-85e9-8564e18038e2,Ortho Care Ayurvedic and Sports Injury Speciality Clinic,True,,clinic,clinic,unchanged,private,private,unchanged,676308,676308,,unresolved
9358,5432f858-4a3e-40b6-8846-fbed08af2165,"Singhal Medical Center Krishna Nagar, Delhi",True,,hospital,hospital,unchanged,private,private,unchanged,110051,110051,ambiguous_district,ambiguous_reference_mapping
9361,54af5892-b771-4c41-b9af-be4ce22ddbe4,Lifeline Eye Centre,True,,hospital,hospital,unchanged,private,private,unchanged,110031,110031,district_mode_selected,ambiguous_reference_mapping
9365,55021d21-de2f-433e-b3a4-7e351f7e5683,"Pardaya Memorial Hospital, Jaipur",True,,hospital,hospital,unchanged,private,private,unchanged,302011,302011,,unresolved
9369,55894fd2-0483-45b2-b169-6176c124dc8c,Roy's Clinic & Multispeciality Hospital,True,,hospital,hospital,unchanged,private,private,unchanged,734001,734001,district_mode_selected,ambiguous_reference_mapping
9386,Equipped with the latest advancements in dental technology and adhering to strict international sterilization protocols, to specialized procedures such as root canal therapy,False,invalid_unique_id|invalid_organization_type,6,,unmapped,true,,unmapped,"[""Performs root canal therapy"",""Provides dental implants"",""Offers orthodontics"",""Offers cosmetic dentistry including teeth whitening and veneers"",""Provides smile makeover services"",""Performs routine dental check-ups, cleanings, and fillings""]",,,invalid_pincode
9394,57aa0edb-b38f-44f7-bff8-cf84e1df5297,Virdi Hospital,True,,hospital,hospital,unchanged,,,missing,148023,148023,district_mode_selected,ambiguous_reference_mapping
9430,5b00a82b-e740-4119-b4c1-6012d8808c9d,Cosmetic Care & Surgery Clinic,True,,clinic,clinic,unchanged,private,private,unchanged,482007,482007,missing_geo,ambiguous_reference_mapping
9444,5c191e28-f27f-4d88-b431-6b991e992420,Alipore Hospital,True,,hospital,hospital,unchanged,,,missing,396 409,,,invalid_pincode
9460,5d8e52e0-3a05-4f34-ad66-a2c72ad4e538,Shri B D Mehta Mahavir Heart Institute,True,,hospital,hospital,unchanged,private,private,unchanged,395039,395039,,unresolved
9488,5f865d29-a48a-4c51-a668-cb79bdc74dce,Alaknanda Diagnostic Lab,True,,clinic,clinic,unchanged,private,private,unchanged,110019,110019,district_mode_selected,ambiguous_reference_mapping
9496,6094934d-97b6-4598-87d1-70d31a4a9c94,Venkateswara Hospital,True,,hospital,hospital,unchanged,private,private,unchanged,35,,,invalid_pincode
9502,60ca34fd-7f89-4483-9fc7-da9f0cab0be5,Ayurveda Speciality Clinic,True,,clinic,clinic,unchanged,private,private,unchanged,403 703,,,invalid_pincode
9535,Our goal is to provide a range of professional services at the highest level available in Ghaziabad,,False,invalid_unique_id|invalid_organization_type,"[""https://www.drvaibhavjoshi.com/"",""https://www.drvaibhavjoshi.com/our-team.html"",""http://www.drvaibhavjoshi.com/"",""https://www.facebook.com/378237392213592"",""https://www.proptiger.com/ghaziabad/raj-bagh-51282/hospitals"",null]",,unmapped,,,missing,"{""coordinates"":[77.35955047607422,28.655179977416992],""type"":""Point""}",,,invalid_pincode
9542,6484f55f-c698-4f1d-a3ef-dc95492d0791,Poona Diagnostic Centre,True,,clinic,clinic,unchanged,private,private,unchanged,411029,411029,,unresolved
9553,657d1687-d4ae-4dc4-9329-07de6d35750a,Government Ayurvedic Hospital,True,,hospital,hospital,unchanged,government,public,mapped_synonym,362037,362037,exact,exact_reference_mapping
9590,688b1f7e-8e27-4af1-9a87-71e2cf7f2496,Imaging World,True,,clinic,clinic,unchanged,private,private,unchanged,380025,380025,,unresolved
9599,698cb8b2-55d5-4029-9e79-8745cbf85fda,AMI Laboratory,True,,,,missing,,,missing,392 001,,,invalid_pincode
9632,6c493fb7-2a35-48e6-83ef-88db71f73dee,Chandkheda Orthopaedic And Surgical Hospital,True,,hospital,hospital,unchanged,private,private,unchanged,382424,382424,district_mode_selected,ambiguous_reference_mapping
9647,6d947540-8931-4d6d-92cb-50d5d76e1ac9,SK Roy Civil Hospital,True,,hospital,hospital,unchanged,public,public,unchanged,788150,788150,district_mode_selected,ambiguous_reference_mapping
9667,We make every effort to ensure that your visit is comfortable and pain free. We assist you in making an informed decision by explaining all your treatment options every step of the way. We treat you with utmost care,,False,invalid_unique_id|invalid_organization_type,"[""https://www.drbasdentalcare.com/"",""https://www.justdial.com/Nagercoil/Dr-bas-Dental-Care-Meenakshipuram/9999P4652-4652-240814200308-Y4F4_BZDET"",""https://www.tabletbox.com/hospital/dr.basdentalcare/468"",""https://www.justdial.com/Nagercoil/Dr-bas-Dental-Care-Meenakshipuram/9999P4652-4652-240814200308-Y4F4_BZDET/reviews"",""https://www.facebook.com/61562214740500"",""https://fayumi.in/viewdoctor/71889"",""https://drbasdentalcare.in/contact/"",null]",,unmapped,,,missing,"{""coordinates"":[77.43661499023438,8.182075500488281],""type"":""Point""}",,,invalid_pincode
9695,71ed6960-8312-4dd3-859e-55396f9acaa3,Manavta Hospital,True,,hospital,hospital,unchanged,private,private,unchanged,121004,121004,district_mode_selected,ambiguous_reference_mapping
9720,741fa47e-12e0-454e-b174-c633d25ba7ce,ProSmile MultiSpeciality Dental Care,True,,dentist,dentist,unchanged,private,private,unchanged,690504,690504,district_mode_selected,ambiguous_reference_mapping
9723,74b5d079-c0d3-4584-a909-cdb625c5ea8e,JJ Dental Clinic,True,,clinic,clinic,unchanged,private,private,unchanged,533001,533001,district_mode_selected,ambiguous_reference_mapping
9730,75047c69-2cce-4ec4-9365-c41893ca8e0a,Sanap ENT and Dental Care Jalna,True,,clinic,clinic,unchanged,private,private,unchanged,431200,431200,,unresolved
9741,76291067-1c82-4c02-8160-f17e72d84e65,Varanasi Hospital,True,,hospital,hospital,unchanged,private,private,unchanged,222005,222005,,unresolved
9742,762a1678-dc6b-43d0-9c55-0e5d90132465,Madaan Hospital,True,,hospital,hospital,unchanged,private,private,unchanged,125050,125050,district_mode_selected,ambiguous_reference_mapping
9751,76d50984-a268-4fed-9238-358282996c56,Center for Urogynecology and Pelvic Health - C.U.P,True,,,,missing,,,missing,110049,110049,district_mode_selected,ambiguous_reference_mapping
9758,77166475-5bb5-463a-a1aa-b82f23f1d79a,Dr. M. A. Londhe Paralysis & Arthritis Clinic - Charni Road,True,,clinic,clinic,unchanged,private,private,unchanged,400 004,,,invalid_pincode
9765,78016ab5-bdcd-435f-947f-bc94a954f4e9,Dr. Prashant Bakshi,True,,doctor,doctor,unchanged,private,private,unchanged,411029,411029,,unresolved
9780,795e3aed-a2bf-4685-8831-6f2bd93674ca,Central Referral Hospital,True,,hospital,hospital,unchanged,,,missing,737 102,,,invalid_pincode
9798,7b22f461-713b-4537-83c1-5a8c982a0d36,"PG Path Labs & Scan Clinic — REGENT SUPERMARKET, 1st Floor, opposite to AMTALA CTC Bus stand, Amtala, 24Pgs (S), 743398",True,,clinic,clinic,unchanged,private,private,unchanged,743398,743398,,unresolved
9802,7bb249be-cd13-4b32-a841-87f5659b67ad,Retina Foundation,True,,hospital,hospital,unchanged,private,private,unchanged,380 004,,,invalid_pincode
9818,We treat people of all ages with the same level of care,,False,invalid_unique_id|invalid_organization_type,,,missing,,,missing,,,,missing_pincode
9819,We are known for the care we take towards our patients and effective treatments. Choose us to ensure the best treatment possible for you and your loved ones. Ample parking is always available for the comfort of our patients.,,False,invalid_unique_id|invalid_organization_type,,,missing,,,missing,,,,missing_pincode
9820,NOTE: Our only location is in KPHB Colony,,False,invalid_unique_id|invalid_organization_type,"[""https://www.1mg.com/doctors/dr-sravanthi-dental-surgery-in-hyderabad/DR-3o38q"",""https://eswardentalclinickphb.com/about-us/"",""https://eswardentalclinickphb.com/"",""https://www.facebook.com/440327963098033"",null]",,unmapped,,,missing,"{""coordinates"":[78.3896255493164,17.483631134033203],""type"":""Point""}",,,invalid_pincode
9830,7dd94c2c-e0bf-4f90-8735-0fede4483856,Gastro Care Clinics,True,,clinic,clinic,unchanged,private,private,unchanged,500032,500032,ambiguous_district,ambiguous_reference_mapping
9852,7fea71eb-1e73-4c9b-8723-0621aad3deb9,Ananya Hospital & Research Center,True,,hospital,hospital,unchanged,,,missing,244713,244713,district_mode_selected,ambiguous_reference_mapping
9862,81e0d772-04df-4277-9874-1f50f7bd6949,"Alaqaband Child Health Clinic, Dermatology Clinic And vaccination centre.",True,,clinic,clinic,unchanged,private,private,unchanged,190018,190018,district_mode_selected,ambiguous_reference_mapping
9865,At Aansh IVF Hospital,,False,invalid_unique_id|invalid_organization_type,,,missing,,,missing,,,,missing_pincode
9866,Our Nationally recognized infertility specialists work with tailored fertility solutions to increase the chances of pregnancy. Our comprehensive,,False,invalid_unique_id|invalid_organization_type,,,missing,,,missing,,,,missing_pincode
9867,AANSH IVF Hospital is one of the Best IVF Hospitals in Koramangala, ICSI,False,invalid_unique_id|invalid_organization_type,,,missing,kie,,unmapped,,,,missing_pincode
9874,82b9d649-e588-43fe-abcb-cbe36fb20188,Ahuja Dental Care,True,,clinic,clinic,unchanged,private,private,unchanged,141 001,,,invalid_pincode
9882,836a84fc-cdf2-4496-91e1-0accd20ab2d1,Promise Healthcare Hospital,True,,hospital,hospital,unchanged,private,private,unchanged,,,,missing_pincode
9889,83c7172b-2692-49b5-ad63-41f9c015bc74,Deccan Clinic,True,,clinic,clinic,unchanged,private,private,unchanged,411 001,,,invalid_pincode
9891,83ef8bcb-5241-42fc-a7ed-2befb216d5b7,Dental clinic,True,,clinic,clinic,unchanged,,,missing,627 007,,,invalid_pincode
9892,8403e19b-c0fe-43c9-8c1e-fa313e832364,Aishal Medicity,True,,hospital,hospital,unchanged,private,private,unchanged,671329,671329,,unresolved
9915,86164514-63ff-47f7-b28e-fefcff2b115f,ADC-Centre for Restorative and Implant Dentistry,True,,dentist,dentist,unchanged,private,private,unchanged,160021,160021,,unresolved
9919,8675833f-5eb4-4be6-84c7-3a264f8c26f9,Advanced Diagnostics Centre,True,,clinic,clinic,unchanged,private,private,unchanged,781313,781313,district_mode_selected,ambiguous_reference_mapping
9934,87b11c3e-9e85-4591-864c-edc431f11b7d,Skinos,True,,clinic,clinic,unchanged,private,private,unchanged,110007,110007,district_mode_selected,ambiguous_reference_mapping
9946,889a158d-74e2-4d43-a081-cb2c3851aded,Kriti Ayurvedic Clinic,True,,clinic,clinic,unchanged,private,private,unchanged,64,,,invalid_pincode
9953,89162a9c-6c70-43a7-84c2-3df22b28b697,Swapnika Gastro & Liver Care,True,,clinic,clinic,unchanged,private,private,unchanged,533100,533100,,unresolved
9966,89aac17c-7785-4ea1-9fee-1c1d325262cf,Florence Hospital,True,,hospital,hospital,unchanged,private,private,unchanged,783101,783101,district_mode_selected,ambiguous_reference_mapping
9994,8baaef79-e3d1-4acd-a068-5b38de64741c,Gowtham Dental Hospital,True,,hospital,hospital,unchanged,private,private,unchanged,517501,517501,district_mode_selected,ambiguous_reference_mapping
9997,8c2726fb-32b9-4edb-be98-dc6aede7fc3b,Ratnagiri Test Tube Baby & Research Center,True,,clinic,clinic,unchanged,private,private,unchanged,415 639,,,invalid_pincode
10001,8c9b7996-dd88-483f-b24e-7f2d673ccd4a,Hi Tech Dental & Implant Center,True,,dentist,dentist,unchanged,private,private,unchanged,201009,201009,district_mode_selected,ambiguous_reference_mapping
10002,8cd45bfe-b76c-4935-a7d6-c0642b68f806,Ashok Blood Bank and Clinical Laboratory,True,,,,missing,private,private,unchanged,636702,636702,,unresolved
10011,8dbc5135-ae9c-4ff2-8751-1bea93599515,Holistic Health Care Clinic,True,,clinic,clinic,unchanged,,,missing,797112,797112,district_mode_selected,ambiguous_reference_mapping
10035,90018e6d-b4ec-4372-8e55-91f8dccc58fd,Max Lab - Pacific Golf Course - Dehradun (Pacific Golf Course - Dehra Dun),True,,clinic,clinic,unchanged,private,private,unchanged,,,,missing_pincode
10052,9109a8d9-7d98-4e68-9a93-5d09dcda16eb,"Hissaria Multispeciality Hospital, Opp. Satipura Bypass Road, Hanumangarh, India, Rajasthan",True,,hospital,hospital,unchanged,private,private,unchanged,335513,335513,ambiguous_state,ambiguous_reference_mapping
10053,913e242c-c9f3-436a-bdde-7243dee901bc,Sankalp Eye Hospital and Retina Centre,True,,hospital,hospital,unchanged,private,private,unchanged,7,,,invalid_pincode
10055,914d3341-57d0-4c98-98c9-7f5e5f5e705a,South Delhi Cosmetic Clinic,True,,clinic,clinic,unchanged,private,private,unchanged,110019,110019,district_mode_selected,ambiguous_reference_mapping
10062,91878843-b3f4-46c7-a6eb-7ec0f550e389,All India Hijama Health Care,True,,clinic,clinic,unchanged,private,private,unchanged,110025,110025,ambiguous_state,ambiguous_reference_mapping
