source_row_number,unique_id,name,organization_type,structurally_valid,exact_duplicate,scoring_eligible,issue_codes
5787,d750cfa3-e9eb-4c0a-98e2-d397eab3d747,Matrikas IVF Centre,facility,True,False,True,
5788,d829730f-417d-4d8e-974f-179334e202b4,"Grace Homoeo Care - 40/3-4 GP Complex, INTUC Colony Main Road Corner, Anna Main Street, Opp to Guru Theater, Bethaniapuram, Madurai-625016",facility,True,False,True,
5789,d87b3adb-e968-4768-9ec2-e708a5072e92,Mercy Hospital,facility,True,False,True,
5790,d87dd511-70d2-4893-ace1-4e94a89ea336,Dr. Parmar Ni Hospital,facility,True,False,True,
5791,d89f790f-a217-4a8a-a253-dc1991506217,VIJAYAWADA NURSING HOME AND POLY CLINIC,facility,True,False,True,
5792,d8dc76fc-b5de-48c4-8be6-0b7f4c8c4dac,Dr. Gopinath's Diagnostic Services,facility,True,False,True,
5793,d90bd073-4ae2-458f-998b-ae492975af70,Ravi Orthopaedic Hospital,facility,True,False,True,
5794,d9178b81-b6a0-4558-a977-7760e67ba8c2,Fims Hospital,facility,True,False,True,
5795,d940aa87-9f83-4d0c-b7a7-b3459a5a1a7a,Joy Pediatrics & Family Clinic,facility,True,False,True,
5796,d966c3df-8bba-4d84-b513-9904cde555d4,Ameesh Hospital,facility,True,False,True,
5797,d9a45bad-a46a-4bf6-86db-dfed49829d71,Arbor Vitae Health Initiatives,facility,True,False,True,
5798,d9bbb92d-2cd5-48f0-8f26-0e8a281d444d,Satguru Partap Singh Apollo Hospital Ludhiana,facility,True,False,True,
5799,d9cd5024-acbb-407c-9e41-99f5393b8c58,V K Medical Centre Laboratory - Anna Nagar,facility,True,False,True,
5800,da1112c6-d841-4ee6-95d0-d8a8410cb48b,Mangal Hospital,facility,True,False,True,
5801,da23d3fe-1cbe-43a9-a814-96c9ec2a1706,Dentotsav Dental Clinic,facility,True,False,True,
5802,da35ce0b-785e-4140-a6d4-fbe7c0591bb5,Sub District Hospital,facility,True,False,True,
5803,da409250-4061-431b-9103-b7f518af14c0,Aujla Hospital,facility,True,False,True,
5804,da544a5e-8889-4dea-b095-0586d37c4ceb,Om Navjeevan Hospital and Research Centre,facility,True,False,True,
5805,da6c6926-c8db-4e83-a331-130120934724,Central Cancer Hospital Ahmedabad,facility,True,False,True,
5806,da8f432d-175a-4606-8801-c784101f6204,CH Centre Kozhikode,facility,True,False,True,
5807,da9d51c4-6c41-49ff-989b-991a28bfdf1c,Dr. Ramesh Superspeciality Eye and Laser Centre,facility,True,False,True,
5808,dadf2f89-f2df-40d2-9cb7-205dc3c05c76,Dr. Joline's Clinic Margao,facility,True,False,True,
5809,db16cac8-860a-4fc6-b611-2805be0b8958,ORIION CITICARE Superspeciality Hospital Aurangabad,facility,True,False,True,
5810,db2b2a59-d272-4087-b4b6-fa1cce5b87a6,Bansal Eye Hospital,facility,True,False,True,
5811,db319f68-14bb-42df-881e-c78c563d9803,Ashirvad Joint Replacement Center,facility,True,False,True,
5812,db4a8d31-9c9a-46a9-af8b-e7a9175c99a3,Matoshree Multispeciality Hospital,facility,True,False,True,
5813,db4cc696-efaf-4f09-9e70-ec07897deca2,Mount Rosary Hospital,facility,True,False,True,
5814,db6809c8-a40d-4f09-8d6b-a2f47621cf82,Prime Health Physiotherapy Clinic,facility,True,False,True,
5815,db696811-b1c4-4ff5-8472-4e7dfd26914b,Pandian Heart Institute,facility,True,False,True,
5816,db7711cc-b81f-4e0e-86e0-5b3a4838484a,Vahadane Hospital,facility,True,False,True,
5817,db891c7a-9d4e-4b2c-b068-cd66fafbf819,Goodhopes Diagnostic Centre,facility,True,False,True,
5818,dbb5e053-5882-4319-983b-3da9e80dd9b6,Capital Dental Clinic,facility,True,False,True,
5819,dbc80639-dbf4-4eb1-bb1e-a4142c4cf41f,Family Hospital and Piles Care Centre,facility,True,False,True,
5820,dbccaebe-1780-43de-8a84-85413ebc99b8,"Highway Hospital Suoer Specialty Centre, Thane",facility,True,False,True,
5821,dbd90f21-da1d-491b-b562-0dd18c44cc89,Aeshaa Hospital,facility,True,False,True,
5822,dbdff18f-5767-4856-a090-a704a327e9dc,Udham dental clinic and implant centre : Sultanpur lodhi,facility,True,False,True,
5823,dbf60abd-3ded-45ac-a0a6-94ad28bf6916,"Sri Sainath Hospital and Research Institute, Chetpet",facility,True,False,True,
5824,dc2d6d88-b9be-432a-8fbb-376116ab1064,Ganju Haematology Clinic and Hospital,facility,True,False,True,
5825,dc3beecc-fa2d-48de-a911-0ecb8840e9d4,Mehrotra E.N.T Hospital,facility,True,False,True,
5826,dc3bfee9-2bb0-4e13-8db9-b797051cd609,Dr Vikram Diagnostic Centre,facility,True,False,True,
5827,dc44e562-bef9-4f3b-8ba7-c1181676b072,Dr. UNITED MEDICAL CENTRE,facility,True,False,True,
5828,dc652285-ffe2-4b80-8cf2-c9ca6cc628d8,"Poorvi Advanced 4D,CT & MRI Scan Centre Chirala",facility,True,False,True,
5829,dc74854c-c4a1-48fc-aa67-003f8035748e,Amrik Hospital,facility,True,False,True,
5830,dc80c270-ec41-4542-89d7-ebe31e8407f8,"""BA"" Smt. Lilaben Chimanlal Parikh Cancer Centre",facility,True,False,True,
5831,dcf98c1e-8f83-47b5-8c72-8c1df6341063,Lotus ENT Care (Dr Kamal Pandyan),facility,True,False,True,
5832,dd333627-436d-4b42-8e5a-7c32cb916a62,"S R Hospital & Maternity Center – A Unit Of S R Multispeciality Foundation, Ghaziabad, Uttar Pradesh",facility,True,False,True,
5833,dd5629ac-796c-4f27-9600-8f2a8f897a10,Srinivasa Hospital,facility,True,False,True,
5834,dd800ffb-0d15-418c-9169-3e857889dab9,Jindal IVF,facility,True,False,True,
5835,dd834093-8963-4713-9f34-e8f28d0cd8c3,Sonpakharu Child Care Clinic,facility,True,False,True,
5836,ddfbad3d-2cd3-4e7c-96b2-facaaa3c6985,Sri Vinayak Hospital,facility,True,False,True,
5837,de064a0e-1c70-4953-b96b-10e00616edb6,Dr. Monica's Dental Clinic,facility,True,False,True,
5838,de0b56c6-1a36-4a6d-ae03-88587b34f781,Green City Maternity and Eye Hospital,facility,True,False,True,
5839,de0ddb49-6340-49ff-b94c-b12ab777fa46,Dentica Dental Clinic and Implant Centre Ranchi,facility,True,False,True,
5840,de41318c-29b4-4453-b3ac-7d0b59d8b208,Care Hospital,facility,True,False,True,
5841,de58aa95-b188-4aca-bd15-efa8e02d550b,Nerlikar Multispeciality Hospital,facility,True,False,True,
5842,de765ec4-fa13-4390-bf52-6ba5cb121462,Care and Cure Clinic,facility,True,False,True,
5843,de80a5d5-1400-4290-ae81-b47c0e683de5,Neurospine Hospital and Revive Critical Care,facility,True,False,True,
5844,de8b2220-aa9b-404b-b8b4-f25e96ff2164,Government District Headquarters Hospital,facility,True,False,True,
5845,de9304e1-4c30-4214-82f7-19e7d7cc0c1b,Meenakshi Netralaya,facility,True,False,True,
5846,deb36cea-b718-4e95-a89a-e3b97b354b84,Siddharth Maternity Centre,facility,True,False,True,
5847,dec67a52-52e9-43bf-8a47-b23e5276c0fe,Hubli Vascular Centre,facility,True,False,True,
5848,dec76a84-12c3-46ea-8f8b-8fba48defa94,Brindhavvan Areion Hospital,facility,True,False,True,
5849,deebfd2a-54ca-4f7c-9f91-04bb48fca4fe,Sight Care Eye Hospital,facility,True,False,True,
5850,def06497-b0fb-47fd-857c-2c44446ebb85,Siddhi Vinayak Homeopathic Clinic,facility,True,False,True,
5851,def559a1-fae1-4644-9f3e-a27176d3490d,Dhapekar's Dental Care And Implant Center,facility,True,False,True,
5852,df194c53-510a-4b2d-b201-fb7cb59dd495,Adarsh Dental Clinic,facility,True,False,True,
5853,df46606a-0636-4c59-9751-8678b9e1b4f4,Vayalarikath Ayurveda Wellness & Nursing Home,facility,True,False,True,
5854,df7a6fb4-f206-47b8-8d45-b0156011d8c4,"Gyan Shanti Hospital, Kota",facility,True,False,True,
5855,dfa943c2-1929-431e-a5ce-db8b2782077f,Maa Sharda Hospital,facility,True,False,True,
5856,dfaf8faf-7cf0-4151-ad90-9df52b351201,Pathkind Labs,facility,True,False,True,
5857,dfc174e8-db9a-4145-b009-299050e8daa6,Unique Hospital Moradabad,facility,True,False,True,
5858,e02d78d9-1fda-4406-a2b7-2208dd2c954e,Shantanu Netralaya,facility,True,False,True,
5859,e0872b62-7caa-4266-aca7-3e60b7fb9fc7,Tooth Avenue Dental Clinic,facility,True,False,True,
5860,e1061350-d5ef-4bc1-93ad-75feebdb1d70,Synergy Multispeciality Hospital,facility,True,False,True,
5861,e1079652-cd0e-490a-823b-1d6fb073045f,Navpreet Hospital,facility,True,False,True,
5862,e175bcd9-ff3d-436b-a27d-f39a0278f697,Mumbai Cancer Centre,facility,True,False,True,
5863,e19c73c7-8fdf-4ce2-8a65-38cfd5523ed8,Dr Ravikumar Diabetes Thyriod obesity & endocrine clinic,facility,True,False,True,
5864,e1d2d864-af31-46e7-93ad-96ad50d50265,Sukoon Homeopathic And Ayurvedic Hospital,facility,True,False,True,
5865,e1fd451f-0c4d-49c7-96a2-7f0213d6091e,Sai Pathology,facility,True,False,True,
5866,e209ae9f-6a23-48f3-8801-8c8e13079800,Sumit Hospital,facility,True,False,True,
5867,e225aa78-22c6-4a51-a6f3-05384d11ba8c,Homeopathic Clinic,facility,True,False,True,
5868,e22f6de9-371b-404c-b9b1-ece9c854f97e,Acharaya Vinoba Bhave Rural Hospital,facility,True,False,True,
5869,e24673a4-ae5c-487c-9362-af222e13aa6e,Sarojini Gastro and Liver Centre,facility,True,False,True,
5870,e262de14-ca16-4b85-8aa9-dd2e2e5e9425,Sharan Dental Hospital,facility,True,False,True,
5871,e2968bb7-191a-49a8-b388-65f30df42f93,V Family Dental,facility,True,False,True,
5872,e29cdd0a-b89c-4540-922b-e68e5580892d,Charma Skin & Laser Clinic,facility,True,False,True,
5873,e30febe0-fb29-4845-9653-7b122f0e0ce3,KPM Eye Hospital & Laser Centre,facility,True,False,True,
5874,e32777f9-185c-40b1-b83f-39c7215f5554,Sevita Nursing Home,facility,True,False,True,
5875,e3279475-58c3-451b-b37b-5f9333d83380,Nahar Medical Centre,facility,True,False,True,
5876,e3b55123-7acb-4fff-b187-7b7735da6c08,Universal Diagnostics Centre,facility,True,False,True,
5877,e3c4aeae-33c7-4dbc-9726-787dbf3aba8e,Sethi Children Hospital,facility,True,False,True,
5878,e3db2642-49a8-4c31-b214-9ca4d3780e84,Pal Hospital Eyetec Clinics & The Children Centre,facility,True,False,True,
5879,e3e48c58-9887-4e18-8c94-e5969fdab1bc,Aditya Ayurveda Hospital,facility,True,False,True,
5880,e3ffcff7-81ab-4837-a6e5-3113403d66b6,Arogyaman Dental Care,facility,True,False,True,
5881,e40bbd64-879c-441d-9543-a28b7d482f13,Dr Shyama Prasad Mukherjee Civil Chikitsalay,facility,True,False,True,
5882,e41bcfdb-c9f7-4a52-89e0-ec91526667e8,Keshava ENT Hospital - Civil Hospital Road,facility,True,False,True,
5883,e42b9117-1e70-4d61-9d89-73031616fc14,Pratima Advanced Dental Care,facility,True,False,True,
5884,e47e7415-9dd2-4c57-a8d2-00b7f6314dd1,Kibs Hospital,facility,True,False,True,
5885,e47ec8f1-74c2-418a-88cd-73967f0f1fc5,Satya Aesthetics & Hair Solutions - Delhi,facility,True,False,True,
5886,e494f213-f716-4a81-a1b9-ebe79a4dcc35,Krishna Cardiac Care Centre,facility,True,False,True,
5887,e49705a7-6b1f-4db3-978b-798dcae08cdf,Dr.Ahuja's Multispeciality Dental Clinic,facility,True,False,True,
5888,e4f95fb7-f00f-486f-b427-4435bfc2f156,Advanced Spine Care Clinic,facility,True,False,True,
5889,e517f93d-ff0f-4c90-b6ae-4b85343a1f25,Redent Dental Clinic,facility,True,False,True,
5890,e5306e8b-64ba-4d6c-9122-6b30452b0705,"Apollo Clinic - Best Clinic In Manikonda, Hyderabad",facility,True,False,True,
5891,e53e2b17-d0f8-469c-80d0-993cf8679573,SRL Diagnostics,facility,True,False,True,
5892,e557105c-c728-4dba-8cb5-c566b826503d,"My Care Prosthetics and Orthotics - Tilak Nagar Road, Hyderabad, Telangana, India",facility,True,False,True,
5893,e562a72c-3ce3-4e33-a383-2807ac4ba789,Garhbeta Rural Hospital,facility,True,False,True,
5894,e5957c7b-b547-4f6f-8a4b-a1d17b39a3dd,"Dr. Haror’s Wellness - Gurugram, Haryana",facility,True,False,True,
5895,e59908f9-7459-4c30-acbf-9baed57ce3bd,Dr Mrinmayee Mukund's Skin and Aesthetic Clinics,facility,True,False,True,
5896,e5a024f8-154a-4bc1-b8ee-a352d6a72e1a,Bafana Hospital,facility,True,False,True,
5897,e5a77526-0a5c-4ba6-8092-4808a5368f28,Baalya Paediatric Medical & Dental Care,facility,True,False,True,
5898,e5bd3a24-f576-4c93-b708-b0620bc33b4f,Lucknow Unani Hospital Golaganj,facility,True,False,True,
5899,e5d7a7ca-9d0e-414d-bcb8-88622ef5e57c,Dr. Asma's Perfect Smile Dental Clinic,facility,True,False,True,
5900,e5efd386-a9b5-449c-8bae-c295742d7085,Dr. Kumar’s Homeopathy & Mental Health Clinic,facility,True,False,True,
5901,e5f7aaaf-04d7-4585-ab19-b27b663fef43,The Dental Wellness Centre,facility,True,False,True,
5902,e5fbf648-f44b-406a-9200-4cf096286020,Ashwini Hospital,facility,True,False,True,
5903,e64a6000-985f-453c-a763-fef47d6725db,Prowest Diagnostics,facility,True,False,True,
5904,e6a6085b-9e96-4949-b246-7899ab1eb0c8,"Goel Orthopaedic Centre – JIND, HARYANA",facility,True,False,True,
5905,e6a7e8d5-29ba-4ca9-98cb-2b065bb4bcd3,Ivory Dentistry,facility,True,False,True,
5906,e6bdef2d-60e2-4732-bfd1-e736f7a8e5a8,Smile Dental Clinic,facility,True,False,True,
5907,e6ea8ffe-ee26-412b-ae40-157d44a47d4e,Mominpur Polyclinic & Diagnostics,facility,True,False,True,
5908,e7019678-6732-4f20-b197-ef08f15b1062,Radhe Dental Clinic,facility,True,False,True,
5909,e71490d8-eb9f-46a7-b1f8-c4b740e7c36d,Shubham Imaging And Diagnostic Centre,facility,True,False,True,
5910,e74340d2-152e-4a7c-b499-35e19487a36a,Hande Medical Centre,facility,True,False,True,
5911,e76ffec7-c8e5-45b7-bc51-e7a82b6d4e70,Aagman Women’s Hospital,facility,True,False,True,
5912,e7795a4f-3483-4a43-9923-7b542027f989,Enliven Ortho and Spinal Wellness Centre,facility,True,False,True,
5913,e7ade938-1dad-4f93-82c8-8d3735aef0fb,Khurana Eye Care,facility,True,False,True,
5914,e81d79d3-1d20-4bb2-9ad9-f5adb3f065f0,Jainam Shree Hospital,facility,True,False,True,
5915,e8307411-3c6f-4ad6-90c5-3e5fcba88e9c,"Jay's Dental Care (47, Madipakkam Main Road, Madipakkam, Chennai - 600 091, Tamilnadu, INDIA)",facility,True,False,True,
5916,e8af61ba-26c9-4e41-8b79-9d5d747914a7,Naveen Hospitals,facility,True,False,True,
5917,e8eb5384-dc5d-41b1-b273-9a03d09ed811,Asan Memorial Dental College and Hospital,facility,True,False,True,
5918,e8ed0d16-bd08-4218-950e-6a93218ccc85,Joms Care Hospital,facility,True,False,True,
5919,e8f0c859-afc7-4ae5-9e17-cd7d6d9fbe71,Om Healthcare Center,facility,True,False,True,
5920,e8ff6129-4429-4a95-8c23-6580c8ab9836,Dolphin Medical Clinic Ashoknagar,facility,True,False,True,
5921,e925791c-c53d-4445-ac71-3d60443681e0,Bangur Medical Centre,facility,True,False,True,
5922,e97f42f1-0dcd-48ea-a135-96b77766b20e,Moon Dental Multispeciality Clinic,facility,True,False,True,
5923,e985b08a-d28d-4a7f-8305-3250e22d2d8e,Visioncare Super Speciality Eye Hospital,facility,True,False,True,
5924,e9c707b0-5d9b-4176-8259-19cbfd952489,"Sankalp Gastro and Gynae Center, Barra",facility,True,False,True,
5925,e9ed8c9d-b716-44ed-b022-2f8016096e2c,Smile Decor Dental Clinic Samata Nagar-Thane West,facility,True,False,True,
5926,ea0c0920-6ad6-4068-aebf-501c1feab7bf,SODL Service Of Diagnostics & Laboratory,facility,True,False,True,
5927,ea2e2ce5-f883-4071-99b6-7b5baeec8afe,Rajdeep Fertility Research Centre & Nursing Home,facility,True,False,True,
5928,ea42a2f0-2c2e-45bd-a02a-4762df5f8399,Premy Test Tube Baby Center,facility,True,False,True,
5929,ea87bf57-7560-41f9-8b03-7a7d33576338,"Marble City Hospital, Kishangarh, Ajmer",facility,True,False,True,
5930,eaa25552-f96d-4621-a3d5-397a39dc34e0,Sandhya Eye Hospital Vijayawada,facility,True,False,True,
5931,eab1a088-9d70-4a68-a136-cd9015514a52,Shree Eye Care,facility,True,False,True,
5932,ead81cfe-2172-4cc3-9fd1-3871fff3f8d9,Tatwadarsha Hospital,facility,True,False,True,
5933,eb149585-a85e-44ad-9d48-551fbb304db6,St Anthonys Hospital,facility,True,False,True,
5934,eb1dc75a-e28f-4a7f-8de6-db1a7035ca1f,"Dr. Basil’s Homeo Hospital – Pandikkad, Malappuram District, Kerala",facility,True,False,True,
5935,eb361137-7460-4ec3-bd24-06372c6edcb7,Shantiniketan Nursing Home,facility,True,False,True,
5936,eb58c60b-f72c-4a97-b3f6-2af8852fee5a,Arsh Medicare Centre,facility,True,False,True,
5937,eb5cc2ff-288f-48a2-97a0-51ed0eae510b,Dr. Pravin Patel's Innovative Hospital & Research Center,facility,True,False,True,
5938,eb639141-1d64-4af8-ab09-723429b23205,Shree Sahjanand Anocare Hospital,facility,True,False,True,
5939,ebf431b9-8d60-48a4-b126-6ef5db3fb3eb,Dr Borkar’s Mother Care Hospital,facility,True,False,True,
5940,ec348f2c-4a51-4817-8b92-349339e92d11,Shubham Dental Clinic,facility,True,False,True,
5941,ec3e4db8-0d9b-44cf-acea-8fd28fa922f6,Kulkarni Hospital,facility,True,False,True,
5942,ec5c044e-bfb7-4786-b26c-b72a7ab5ce61,"Anuradha Eye Hospital, Vishrambag, Sangli",facility,True,False,True,
5943,ec60f7bb-5abb-41bc-8c19-9d9b08b00cbb,Dental IQ Clinic Mohali,facility,True,False,True,
5944,ed221cae-87f7-46da-a448-c96eb00ffacf,Jahnavi Orthopaedic Hospital,facility,True,False,True,
5945,ed41c9f3-7e67-458e-a87c-7c26a23147e4,"Tooth And Braces, Sarat Bose Road",facility,True,False,True,
5946,ed469df6-4f20-415d-8d6c-fb7384d748be,Indram Dental Implant and Laser Center,facility,True,False,True,
5947,ed690a91-fa70-4712-99ec-744732f91a1e,Dr. Benny’s Dentistree,facility,True,False,True,
5948,ed9ce35d-c9f1-42c5-bf06-3e905a073ce8,Seha Garden International Hospital,facility,True,False,True,
5949,edad02c0-ecbb-4934-9d3b-6c2c7f8505f7,LNM Group Lions Hospital & Research Center Bhuj,facility,True,False,True,
5950,edbb479c-ed9c-4a2f-8466-51710201550d,Ayurvedic Jeevak Panchakarma Chikitsalaya,facility,True,False,True,
5951,edbc31fa-e64a-40e7-a4a3-ea7fdba9cee2,Manas Dental Care,facility,True,False,True,
5952,ede71837-e6a0-4daf-a676-a203df78ebd3,Sankalp Nethralaya and PolyClinic,facility,True,False,True,
5953,edff8634-16d4-40b8-860f-9141e3ebb1ef,Mind Hospital,facility,True,False,True,
5954,ee03f573-219c-4f8c-ac6f-a67454bbf921,Dr. Dipankar Poddar Clinic,facility,True,False,True,
5955,ee32d41e-8330-468f-9a3f-ac6ee0ea1ab9,Vinod Hospital,facility,True,False,True,
5956,ee3a6f05-d37e-4a64-b4dc-dbb2c78a2bfa,Vinayak Netralaya,facility,True,False,True,
5957,ee83d06f-029a-4b19-a6ae-e27bc5cb4db7,Shanti Madan Hospital,facility,True,False,True,
5958,ee99df64-6939-4433-a715-3515138ceb92,Smt. Savitridevi Narsilal Mittal Hospital,facility,True,False,True,
5959,eebbedaa-7141-4790-abee-30f0ad9f8711,The Dental Studio,facility,True,False,True,
5960,ef274515-777a-4f93-86c2-2fc361ba743a,Bina Clinic Eye Care Centre,facility,True,False,True,
5961,ef6b5b75-d4ba-417a-b2ad-e069250522af,Swami Pranavananda Homoeopathic Medical College And Hospital,facility,True,False,True,
5962,ef738029-aec2-4165-b712-2716914bf97d,Muskaan Dental & Physiotherapy Clinic,facility,True,False,True,
5963,ef9f206d-27e2-4adf-a3bc-d8c93ba91135,Navjyoti Eye Hospital,facility,True,False,True,
5964,efbfd5c6-f0e1-4e72-8f70-aedb2b8a8790,"Ankura Hospital, Gachibowli",facility,True,False,True,
5965,efcc1ca5-f8ea-4d41-8725-269e9c9157fc,Suruchi Hospital,facility,True,False,True,
5966,efcdcaaf-7004-4ee9-91b1-12fb02853173,Mother Dental Hospital,facility,True,False,True,
5967,f0114d01-4d04-4dae-a66e-c02477732acb,D C Care Speciality Hospital,facility,True,False,True,
5968,f01f78d1-0fc4-45ff-931e-c6a0bcf406a8,"The Physio9 Clinic ®, B-201 , Town Square, VIP Airport Road, Above Dorabjee, Viman nagar Pune-411014 India",facility,True,False,True,
5969,f03f30a5-505a-46b0-8d26-a37389213868,Raghavendra Hospital,facility,True,False,True,
5970,f0775b7d-0015-4a66-83e0-859267e50f16,Shravani Speech Hearing Diagnostic Therapy Centre,facility,True,False,True,
5971,f07c7e86-0d89-4f02-922b-1a38cac0b7b1,Samyak Clinic,facility,True,False,True,
5972,f13401bb-2f1b-4ad3-b43a-6e445f8f5960,Ok Dental Clinic,facility,True,False,True,
5973,f17e6aec-2c8f-4123-a3e8-dfa7ae056a3f,Shyam Memorial Hospital Munger,facility,True,False,True,
5974,f1980f39-3880-4a74-bf48-82b8bc25ee54,Bhagwan Mahavir Hospital,facility,True,False,True,
5975,f1a28065-4fe9-4445-a55c-5e5d0098d126,Matru Sewa Sangh Sitabuldi Maternity Home,facility,True,False,True,
5976,f1aac4fb-88b7-4694-b188-3d6c474a594e,Sri Sai Kirupa Dental Clinic,facility,True,False,True,
5977,f1ebdde7-6ede-45bc-85c0-8adb7128f26a,"Lifeline Superspeciality Hospital, Pandharpur",facility,True,False,True,
5978,f1ecddf3-43d1-41aa-92e6-4ef012a822ce,Smile Care Dental Clinic Implant & Braces Centre,facility,True,False,True,
5979,f23da06a-f059-4654-a52d-bcc69bb88064,The Genetic Diagnostics,facility,True,False,True,
5980,f2896e01-47be-4593-846b-51c2e7e73e56,Rastogi Advanced Dental Care,facility,True,False,True,
5981,f28c7aee-a8a7-4ca6-83de-80cd31ea31bc,Bright White Dental Clinic Implant Center,facility,True,False,True,
5982,f2aab962-33e3-4934-95f3-0bd741caae7c,Nirmala Hospital,facility,True,False,True,
5983,f2cd0bc0-beb3-4eab-97bf-70ccc2df8275,Agartala Nursing Home,facility,True,False,True,
5984,f2db4b1e-7c30-49a2-b780-7343cb767871,"Jai Maruthi Hospital, Erode",facility,True,False,True,
5985,f3444068-51e5-43bb-be7d-4aef962dbcc5,Mental Health Care Centre,facility,True,False,True,
5986,f34eab8b-d51e-41b1-872f-fca3e08faf87,Apple Hospital,facility,True,False,True,
5987,f35a79ea-16e4-4328-af3c-a75745a0f676,Jain Dental Hospital and Implant Centre,facility,True,False,True,
5988,f394cb82-b765-43f9-a67a-80a38d759609,Patni Dental Clinic,facility,True,False,True,
5989,f39c50ea-75db-4958-8072-db30fa61c434,Aishwaryam Speciality Hospital,facility,True,False,True,
5990,f39e554e-de79-47dd-bdee-27527db75f1a,Arihant Hospital,facility,True,False,True,
5991,f3b72b9c-262e-4bc6-8a5d-1548af04aa35,Hindu Rao Hospital,facility,True,False,True,
5992,f3c92e43-d0b5-4f9c-98e6-140b40c9743f,Jeet Pathology Lab,facility,True,False,True,
5993,f3d903e7-cc15-4a40-a944-25af1459e07f,Pune Institute Of Nephro Urology,facility,True,False,True,
5994,f41904f5-2a17-411b-988b-d7c76e6c333d,Shri Bhanji D Khimji Lifeline Hospital,facility,True,False,True,
5995,f421ff8c-d427-4091-9bad-25f5bba31dec,Arora Dental Implant Clinic,facility,True,False,True,
